ticker,company_name,exchange,security_types,sector,market_cap_usd,total_revenue_usd,annual_revenue_growth_pct,net_income_usd,free_cash_flow_usd,cash_and_short_term_investments_usd,total_debt_usd,daily_dollar_volume_usd
VRTX,Vertex Pharmaceuticals Incorporated,NASDAQ,common,Health Technology,133252016792.01682,12074600000,9.924984523506062,3953200000,3796100000,,1977600000,550444041.57
SYK,Stryker Corporation,NYSE,common,Health Technology,133180388913.46931,25116000000,11.157335693737553,3246000000,4702000000,,15446000000,725624457.12
CB,Chubb Limited,NYSE,common,Finance,132456660215.88698,59786000000,6.9804061912856765,10310000000,17079000000,,23144000000,413239541.26
BMY,Bristol-Myers Squibb Company,NYSE,common,Health Technology,130120921243.72897,48194000000,-0.21946169772256727,7054000000,11440000000,,45053000000,478192906.1
NOW,"ServiceNow, Inc.",NYSE,common,Technology Services,129187960927.69469,13278000000,20.88492352512746,1748000000,4580000000,,8453000000,1578495583.26
NEM,Newmont Corporation,NYSE,common,Non-Energy Minerals,124167095036.08293,22097000000,19.07635932532198,7085000000,9733000000,,5598000000,814551441.84
SBUX,Starbucks Corporation,NASDAQ,common,Consumer Services,123678604246.6318,37161900000,2.80485780679429,1856400000,3642100000,,22434100000,425383323.04999995
CVS,CVS Health Corporation,NYSE,common,Retail Trade,121144070312.0291,402111000000,7.893649447801401,1768000000,11758000000,,76306000000,782018833.92
LOW,"Lowe's Companies, Inc.",NYSE,common,Retail Trade,121095910720.73653,86286000000,3.121638740827497,6636000000,7619000000,,42540000000,461497654.2
SPGI,S&P Global Inc.,NYSE,common,Commercial Services,120897475716.27176,15336000000,7.939189189189189,4471000000,5573000000,,15748000000,631760280.3000001
PGR,Progressive Corporation (The),NYSE,common,Finance,120559066401.40689,87637000000,16.317375204066735,11308000000,15951000000,,8387000000,398100423.83
FTNT,"Fortinet, Inc.",NASDAQ,common,Technology Services,118010498685.70685,6799600000,14.167702071929883,1853400000,3117000000,,496900000,619335650.88
MDT,Medtronic plc.,NYSE,common,Health Technology,116176910737.39125,36364000000,8.429495780779437,4801000000,5426000000,,29148000000,565615684.6800001
SNOW,Snowflake Inc.,NYSE,common,Technology Services,115161323076.95702,4683946000,29.16256250006894,-1331616000,1169702000,,2772095000,1423704196.6
HWM,Howmet Aerospace Inc.,NYSE,common,Electronic Technology,112314434455.05933,8252000000,11.063257065948855,1508000000,1791000000,,4664000000,482760288.95
VRT,"Vertiv Holdings, LLC",NYSE,common,Electronic Technology,111015193419.67867,10229900000,27.685414014328863,1332800000,2929800000,,3338200000,1161649609.2
NET,"Cloudflare, Inc.",NYSE,common,Technology Services,110901027494.9135,2167937000,29.845666035387563,-102267000,314873000,,3529350000,964244216.8
BNY,The Bank of New York Mellon Corporation,NYSE,common,Finance,110548686273.42067,40550000000,2.0254120015096237,5549000000,1592000000,,87433000000,341397982.38
ACN,Accenture plc,NYSE,common,Technology Services,110235261350.35101,69672977000,7.360205326441206,7678433000,12581688000,,8388770000,1013585991.9799999
BN,Brookfield Corporation,NYSE,common,Finance,109574158751.97179,78842433782.98138,-5.081918076994086,1329879732.5240278,-8255211556.536,,268346647074.402,248563590.19
ABNB,"Airbnb, Inc.",NASDAQ,common,Consumer Services,107828199694.61824,12305000000,10.83588542604936,2511000000,4858000000,,2496000000,1078227144.145
MO,"Altria Group, Inc.",NYSE,common,Consumer Non-Durables,107498110037.65952,20116000000,-1.6043827039718253,6927000000,9112000000,,24577000000,487168867.91999996
ADP,"Automatic Data Processing, Inc.",NASDAQ,common,Technology Services,106994776721.2763,21947400000,6.743381855852613,4413500000,5244600000,,5514700000,578200337.3
GD,General Dynamics Corporation,NYSE,common,Electronic Technology,106656353833.12433,52550000000,10.130773744655881,4210000000,6447000000,,9479000000,282255542.63
SO,Southern Company (The),NYSE,common,Utilities,106431586073.51828,29553000000,10.585990121239336,4341000000,-4188000000,,77087000000,318051748.08
EQIX,"Equinix, Inc.",NASDAQ,common,Finance,105496807160.21645,9217000000,5.361225422953818,1350000000,-1464000000,,23356000000,728886333.2700001
TT,Trane Technologies plc,NYSE,common,Producer Manufacturing,105292090020.49788,21321900000.2332,7.4790051526597106,2918600000.03191,3596252310,,4616800000.03076,396880657
ADBE,Adobe Inc.,NASDAQ,common,Technology Services,102853121666.89261,23767000000,10.415795586527294,7130000000,10280000000,,7065000000,1084312316.25
MCK,McKesson Corporation,NYSE,common,Distribution Services,102451451501.68944,403430000000,12.360082550946801,4762000000,6416000000,,11701000000,963139925.07
PWR,"Quanta Services, Inc.",NYSE,common,Industrial Services,101935823674.90144,28479697000,20.305595515865363,1028377999.9999999,2391158000,,6603135000,693300536.74
PNC,"PNC Financial Services Group, Inc. (The)",NYSE,common,Finance,101914146833.14967,33900000000,0.03836279399179626,6893000000,9765000000,,87123000000,202901659.6
APP,Applovin Corporation,NASDAQ,common,Technology Services,101653583346.76791,5480717000,69.99436734698942,3432717000,4527589000,,3515072000,2825707655.6
USB,U.S. Bancorp,NYSE,common,Finance,101304510861.17279,42226000000,-0.4150747606244989,7523000000,12384000000,,96008000000,272666896.7
SPOT,Spotify Technology S.A.,NYSE,common,Technology Services,100799993407.96167,19395740658.8676,14.406609829290351,2496414426.70867,3874711610,,532777799.99999994,768478118.4
KKR,KKR & Co. Inc.,NYSE,common,Finance,99547791365.9007,20579423000,-10.314352215262748,2370463000,9077723000,,55172250000,746139857.8000001
FCX,"Freeport-McMoRan, Inc.",NYSE,common,Non-Energy Minerals,99401132272.6653,25128000000,-0.0477326968973747,2197000000,1762000000,,10359000000,565723292.6
CEG,Constellation Energy Corporation,NASDAQ,common,Utilities,98738373524.40825,26849000000,13.82965192690889,2319000000,309000000,,24700000000,815787767.04
MPC,Marathon Petroleum Corporation,NYSE,common,Energy Minerals,97797218754.8013,132542000000,-4.313549961376582,4043000000,12899000000,,34292000000,1036676868.5
DUK,Duke Energy Corporation (Holding Company),NYSE,common,Utilities,96285427756.47868,32237000000,6.192970319860329,4964000000,-4252000000,,92206000000,424614437.47999996
VLO,Valero Energy Corporation,NYSE,common,Energy Minerals,95076530414.70049,122718000000,-5.44297360188624,2341000000,10120000000,,11349000000,891845036.8199999
MMM,3M Company,NYSE,common,Producer Manufacturing,94779467424.80992,24948000000,1.5178026449643949,3250000000,3985000000,,13160000000,486556447.32
CME,CME Group Inc.,NASDAQ,common,Finance,94270894331.14034,6520600000,6.370206032528017,4043900000,4212700000,,3868500000,358180848.72
CSX,CSX Corporation,NASDAQ,common,Transportation,92771938113.36165,14092000000,-3.0811554332874826,2889000000,2796000000,,19357000000,546821016
MELI,"MercadoLibre, Inc.",NASDAQ,common,Retail Trade,92688452896.08788,28893000000.0002,39.06242479664977,1997000000.00002,8929877700,,18360000000.0001,1250124368.43
JCI,Johnson Controls International plc,NYSE,common,Producer Manufacturing,92551242961.61632,23596000000,2.8058556988497734,1791000000,1659000000,,9475000000,393816988.95
MAR,Marriott International,NASDAQ,common,Consumer Services,92462510789.52542,26186000000,4.326693227091633,2601000000,3132000000,,17774000000,478974819.34
DASH,"DoorDash, Inc.",NASDAQ,common,Transportation,92076999743.76071,13717000000,27.933221413915316,935000000,2139000000,,3305000000,659807586.27
INTU,Intuit Inc.,NASDAQ,common,Technology Services,91555565685.5269,18831000000,15.634019035922627,3869000000,7715000000,,6900000000,852486287.4
EMR,Emerson Electric Company,NYSE,common,Electronic Technology,91367640714.47014,18011000000,2.967070660873542,2293000000,3460000000,,13802000000,402477566.40000004
WM,"Waste Management, Inc.",NYSE,common,Industrial Services,90463541845.19604,25204000000,14.23650455513756,2708000000,3573000000,,23356000000,312455355.12
CMCSA,Comcast Corporation,NASDAQ,common,Consumer Services,90383770659.03859,123707000000,-0.019396917506526255,19998000000,20433000000,,90381000000,544760051.9399999
WMB,"Williams Companies, Inc. (The)",NYSE,common,Industrial Services,90147440266.43893,11830000000,10.015809541523296,2618000000,-214000000,,30793000000,335410689.90000004
MRSH,Marsh,NYSE,common,Finance,90126121055.07076,27015000000,10.649191071062871,4160000000,4767000000,,22382000000,309310941.94
MNST,Monster Beverage Corporation,NASDAQ,common,Consumer Non-Durables,90077197409.38193,8294343000.000001,10.69885404597991,1905432000,2097916000.0000002,,0,392893582.4
PSX,Phillips 66,NYSE,common,Energy Minerals,90011135890.86237,132189000000,-7.636356013918584,4394000000,6394000000,,20565000000,580982643.48
HCA,"HCA Healthcare, Inc.",NYSE,common,Health Services,89759355494.43468,75600000000,7.077602934719487,6784000000,5997000000,,51552000000,485933061.78999996
BAM,Brookfield Asset Management Inc,NYSE,common,Finance,89283430718.52284,4916586738.757551,29.76271779943361,2528501251.2029243,2406901854.72,,5328598000,130413213.5
CDNS,"Cadence Design Systems, Inc.",NASDAQ,common,Technology Services,88987741493.88359,5296759000,14.123200059294192,1108888000,1678695000,,2482200000,661917910.41
UPS,"United Parcel Service, Inc.",NYSE,common,Transportation,88404710311.74614,88635000000,-2.485312561885273,5572000000,5457000000,,28673000000,541832252.5799999
CMI,Cummins Inc.,NYSE,common,Producer Manufacturing,87809296477.76323,33670000000,-1.2667878716790804,2843000000,3367000000,,8286000000,510309978.95000005
SHW,Sherwin-Williams Company (The),NYSE,common,Process Industries,87441493697.48367,23574300000,2.059874017793363,2568500000,3213200000,,15031700000,636234587.4
ELV,"Elevance Health, Inc.",NYSE,common,Health Services,86561208610.69656,199125000000,12.620892483456819,5662000000,6289000000,,31044000000,314020601.02
DDOG,"Datadog, Inc.",NASDAQ,common,Technology Services,86504768077.54263,3427158000,27.675368581833084,107741000,1182109000,,1277801000,1518907918.07
HOOD,"Robinhood Markets, Inc.",NASDAQ,common,Finance,85331897472.78386,4505000000,51.42857142857142,1883000000,-7873000000,,27689000000,1314409539.1
ICE,Intercontinental Exchange Inc.,NYSE,common,Finance,84955825177.6172,12228000000,10.341093665403358,3315000000,5078000000,,20527000000,308324887.22
ITW,Illinois Tool Works Inc.,NYSE,common,Producer Manufacturing,83306842694.608,16044000000,0.9183545100012579,3066000000,2921000000,,9694000000,266802173.63
MCO,Moody's Corporation,NYSE,common,Commercial Services,82761888450.28156,7718000000,8.888261851015802,2459000000,2967000000,,7522000000,388874315.28
RCL,Royal Caribbean Cruises Ltd.,NYSE,common,Consumer Services,82604051214.75502,17935000000,8.802475127396264,4268000000,-416000000,,23518000000,408184392
REGN,"Regeneron Pharmaceuticals, Inc.",NASDAQ,common,Health Technology,82157049494.40831,14342900000,0.9921137867905929,4504900000,3760400000,,2706600000,458955968.6
NOC,Northrop Grumman Corporation,NYSE,common,Electronic Technology,82015831169.49463,41954000000,2.244534886554724,4182000000,3646000000,,17052000000,361754485.20000005
EPD,Enterprise Products Partners L.P.,NYSE,common,Industrial Services,81887380343.78448,52079000000,-6.47403203792831,5759000000,3522000000,,34254000000,91673344.32000001
APO,"Apollo Global Management, Inc. (New)",NYSE,common,Finance,81855194026.05952,32462000000,23.31244064577398,3384000000,10038000000,,13727000000,583180090.45
CTAS,Cintas Corporation,NASDAQ,common,Commercial Services,81438505788.68852,11264761000,8.941622975458554,1993656000,1873898000,,2705957000,257829871.64999998
CVNA,Carvana Co.,NYSE,common,Retail Trade,79761616069.98001,20322000000,48.62868426826593,1407000000,929000000,,5817000000,341175029.28000003
ROST,"Ross Stores, Inc.",NASDAQ,common,Retail Trade,79633899084.92117,22750559000,7.673449738014453,2145043999.9999998,2632326000,,4723150000,644988503.25
AMT,American Tower Corporation (REIT),NYSE,common,Finance,79413573175.57333,10644600000,5.109013350185639,2529500000,3959800000,,44979900000,306308044.38
MDLZ,"Mondelez International, Inc.",NASDAQ,common,Consumer Non-Durables,79360828839.26965,38537000000,5.751763123953788,2451000000,3085000000,,22059000000,446549027.71999997
SNPS,"Synopsys, Inc.",NASDAQ,common,Technology Services,78950755715.72635,7051023000,15.13101723334749,1336120000,2633795000,,10841960000,408182368.8
SLB,SLB Limited,NYSE,common,Industrial Services,78080780011.68832,35691000000,-1.6993500055084279,3374000000,4806000000,,12798000000,431589922.92
ECL,Ecolab Inc.,NYSE,common,Process Industries,78051888638.04529,16081200000,2.1586390028841147,2075600000,1874500000,,13918800000,335468334.51
HPE,Hewlett Packard Enterprise Company,NYSE,common,Electronic Technology,77849924776.90584,34329000000,14.171211919648796,57000000,3989000000,,21246000000,1315122423.28
MSI,"Motorola Solutions, Inc.",NYSE,common,Electronic Technology,77739043154.35947,11682000000,7.996671905334196,2154000000,2677000000,,9619000000,269484201.12
FDX,FedEx Corporation,NYSE,common,Transportation,77307634359.02654,94720000000,7.726952209812797,4426000000,5116000000,,42943000000,473476659.2
TRV,"The Travelers Companies, Inc.",NYSE,common,Finance,77206123507.80011,48828000000,5.219152695772099,6288000000,11026000000,,9068000000,981880123.2800001
GM,General Motors Company,NYSE,common,Consumer Durables,76127694144.17056,185019000000,-1.2926665315137482,2697000000,606000000,,127697000000,419212260.36
NSC,Norfolk Southern Corporation,NYSE,common,Transportation,75335894058.33403,12180000000,0.47018064835436774,2870000000,1631000000,,16616000000,354550842.47
EOG,"EOG Resources, Inc.",NYSE,common,Energy Minerals,75081102886.3545,22654000000,-3.5096686259476955,4980000000,6621000000,,8250000000,361578224.43999994
AON,Aon plc,NYSE,common,Finance,74744519129.57494,17289000000,9.792341398361593,3695000000,3248000000,,15874000000,220569608.08
HON,Honeywell International Inc.,NASDAQ,common,Electronic Technology,74588658591.63376,37442000000,7.855393921935764,4729000000,4148000000,,34955000000,740389053.6
BSX,Boston Scientific Corporation,NYSE,common,Health Technology,74519378489.26157,20074000000,19.86624470054338,2898000000,3625000000,,12624000000,1062798900.1800001
ORLY,"O'Reilly Automotive, Inc.",NASDAQ,common,Retail Trade,74464842814.36589,17781992000,6.424959447236341,2538209000,2156259000,,9587433000,298472769.34999996
CL,Colgate-Palmolive Company,NYSE,common,Consumer Non-Durables,73594990074.6944,20382000000,1.3979404009750758,2132000000,3858000000,,7857000000,315458270.88
CI,The Cigna Group,NYSE,common,Health Services,73302958304.3042,274876000000,12.477085242896425,5957000000,9113000000,,31878000000,424999332.66
DLR,"Digital Realty Trust, Inc.",NYSE,common,Finance,72919331426.96767,6112692000,10.040093840324554,1308589000,-506741000,,19844808000,431507799.68
CBRS,Cerebras Systems Inc.,NASDAQ,common,Technology Services,72653652374.43372,509991000,75.70628281631134,87875000,,,1361615000,2934913191.64
HLT,Hilton Worldwide Holdings Inc.,NYSE,common,Consumer Services,72590186553.29726,11982000000,7.2310721317343845,1457000000,2029000000,,14023000000,802027287.7499999
LITE,Lumentum Holdings Inc.,NASDAQ,common,Producer Manufacturing,72546171220.3502,3014000000,83.22188449848025,-6935100000,,,1671200000,10966068195.39
ET,Energy Transfer LP,NYSE,common,Industrial Services,72137128176.63138,85536000000,3.465544144863374,4429000000,5303000000,,70241000000,188624812.45
SPG,"Simon Property Group, Inc.",NYSE,common,Finance,71523620183.17023,6364505000,6.71899014688291,4627612000,3625722000,,29427509000,349133687.52
KMI,"Kinder Morgan, Inc.",NYSE,common,Industrial Services,70656426494.39198,16811000000,11.530551316924303,3040000000,3637000000,,32248000000,223564979.15
URI,"United Rentals, Inc.",NYSE,common,Finance,70290440569.76163,16099000000,4.913652655588139,2494000000,632000000,,15385000000,415366703.7
MPWR,"Monolithic Power Systems, Inc.",NASDAQ,common,Electronic Technology,70029267915.87816,2790459000,26.431018078020934,621483000,585537000,,18934000,887872430.64
TGT,Target Corporation,NYSE,common,Retail Trade,69945431181.78476,104780000000,-1.675956684120639,3705000000,3031000000,,19207000000,708491014
BE,Bloom Energy Corporation,NYSE,common,Electronic Technology,69850107064.28275,2023994000,37.326441660515,-88434000,627267000,,2812440000,3762008604.2
COHR,Coherent Corp.,NYSE,common,Electronic Technology,69577172162.1067,5810115000,23.417588421322737,49364000,-538236000,,3425115000,4390411008.36
WBD,"Warner Bros. Discovery, Inc. - Series A",NASDAQ,common,Consumer Services,69420947373.67564,37323000000,-5.0232842201694785,728000000,2180000000,,32300000000,706865199.25
PCAR,PACCAR Inc.,NASDAQ,common,Producer Manufacturing,68985386985.20667,28450400000,-15.45627709744232,2375800000,2963100000,,14696400000,354590300.42
TDG,Transdigm Group Inc.,NYSE,common,Electronic Technology,68293041512.84511,8832000000,11.29032258064516,1866000000,1927000000,,33485000000,297487522.76
AEP,"American Electric Power Company, Inc.",NASDAQ,common,Utilities,67859136903.52849,21783000000,9.371626540807872,3580000000,-3795300000,,53498000000,294099833.25
APD,"Air Products and Chemicals, Inc.",NYSE,common,Process Industries,67711989064.53355,12037500000,-0.5214617456985604,-394500000,-301400000,,18157300000,186662795.67
RSG,"Republic Services, Inc.",NYSE,common,Industrial Services,65609194119.47843,16591000000,3.4867764471057883,2139248999.9999998,2653000000,,14295000000,281103334.97999996
NU,Nu Holdings Ltd.,NYSE,common,Finance,65501367814.31208,14498450000.171701,40.34963573439847,2868892000.03397,8242369000.000001,,39384645000,620142585.24
AJG,Arthur J. Gallagher & Co.,NYSE,common,Finance,65474393462.36291,13942000000,20.65876814165419,1494000000,2286900000,,14106000000,376799157.18
NBIS,Nebius Group N.V.,NASDAQ,common,Technology Services,65227791847.82487,529800000.000023,479.01639344263043,82500000.00000359,,,9496200000,16425182332.8
CRH,CRH PLC,NYSE,common,Non-Energy Minerals,65191227261.10365,37447000000.4095,5.270999663618387,3730000000.04079,2919608220,,19813000000.132,540262181.5799999
ALL,Allstate Corporation (The),NYSE,common,Finance,64691182155.90162,67685000000,5.582940754375565,10282000000,12249000000,,7492000000,662916490.08
TFC,Truist Financial Corporation,NYSE,common,Finance,64343054734.001335,30508000000,24.558036990160453,5307000000,5122000000,,71067000000,301630134.64
BKR,Baker Hughes Company,NASDAQ,common,Industrial Services,63809086961.51828,27733000000,-0.34496388659312227,2588000000,3128000000,,16253000000,482012386.36
TER,"Teradyne, Inc.",NASDAQ,common,Electronic Technology,62964670841.04047,3189225000,13.269697468002414,554047000,799932000,,100127000,1190763637.44
TEL,TE Connectivity plc,NYSE,common,Electronic Technology,62013731155.1246,17262000000,8.942884190596402,1842000000,3315000000,,5632000000,330383365.2
NUE,Nucor Corporation,NYSE,common,Non-Energy Minerals,61902270816.35341,32494000000,5.72655690765927,1737000000,1583000000,,7099000000,210147727.02
GWW,"W.W. Grainger, Inc.",NYSE,common,Distribution Services,61461072740.439095,17942000000,4.5083876980428705,1706000000,1510000000,,2797000000,231779310.00000003
MET,"MetLife, Inc.",NYSE,common,Finance,61425201866.174995,77084000000,8.590426281238555,3379000000,16571000000,,21631000000,211417168.5
FIX,"Comfort Systems USA, Inc.",NYSE,common,Industrial Services,61196603718.88842,9101641000,29.51507767511408,1022558000,2156097000,,369909000,549334969.68
CIEN,Ciena Corporation,NYSE,common,Electronic Technology,61157937804.33232,4769507000,18.793535668519322,123338000,832647000,,1580580000,1721558095.3500001
MPLX,MPLX LP,NYSE,common,Industrial Services,60770664303.52614,11817000000,6.172506738544475,4909000000,3336000000,,26133000000,65325728.879999995
KEYS,Keysight Technologies Inc.,NYSE,common,Electronic Technology,60582410987.76404,5375000000,7.953404298051818,850000000,1356000000,,2759000000,317757493
AFL,AFLAC Incorporated,NYSE,common,Finance,60527179203.692825,17164000000,-9.314735562952396,3646000000,2647000000,,8729000000,177593830
PSA,Public Storage,NYSE,common,Finance,60339860104.57224,4824113000,2.736531266611239,1784348000,2861325000,,10180215000,255299119.14
NKE,"Nike, Inc.",NYSE,common,Consumer Non-Durables,60096532456.60841,46398000000,-0.008620318089737511,3108000000,2184000000,,11033000000,1163016578.7
COR,"Cencora, Inc.",NYSE,common,Distribution Services,59952173935.561806,321332819000,9.312270535076268,1554169000,4060102000,,11723241000,820301640.0400001
FAST,Fastenal Company,NASDAQ,common,Distribution Services,59922330106.349365,8200500000,8.673469387755102,1258400000,1155900000,,441500000,368836961.92
D,"Dominion Energy, Inc.",NYSE,common,Utilities,59842943612.78591,16727000000,16.621348392944295,2998000000,-6845000000,,53424000000,148196291.04000002
GRMN,Garmin Ltd.,NYSE,common,Electronic Technology,59780424150.601074,7245519000,15.064802491002323,1663887000,1599841000,,177957000,193290818.82000002
AME,"AMETEK, Inc.",NYSE,common,Producer Manufacturing,59268614422.27123,7401116000,6.626193240918692,1480142000,1803177000,,2310944000,341796530.56
O,Realty Income Corporation,NYSE,common,Finance,59223788956.49895,5759430000,8.616702941823776,1058589999.9999999,4000024000,,32637261000,773822076.5
DAL,"Delta Air Lines, Inc.",NYSE,common,Transportation,59140037512.01129,63364000000,2.7918822899599305,5005000000,3410000000,,19984000000,287131471.69
NXPI,NXP Semiconductors N.V.,NASDAQ,common,Electronic Technology,58857639974.67608,12269000000.1342,-2.7350562857759715,2021000000.0221,2836214260,,10976000000.091301,743928786.79
CRWV,"CoreWeave, Inc.",NASDAQ,common,Technology Services,58774293724.39238,5131000000,167.87774625592425,-1167000000,-13654566000,,51608000000,9396403005.78
OXY,Occidental Petroleum Corporation,NYSE,common,Energy Minerals,58528770553.178116,21561000000,-3.7154467914080294,2291000000,5312000000,,14626000000,440749235.54999995
OKE,"ONEOK, Inc.",NYSE,common,Industrial Services,58290283090.4752,33576000000,55.1714576208522,3393000000,2906000000,,33022000000,316111376.63
TRGP,"Targa Resources, Inc.",NYSE,common,Utilities,57611183453.09667,17188600000,3.3782605296236703,1841400000,740900000,,19578000000,214258682.93
FANG,"Diamondback Energy, Inc.",NASDAQ,common,Energy Minerals,56240092933.758156,15026000000,35.785288270377734,1656000000,6497000000,,12614000000,197980640.92000002
SRE,DBA Sempra,NYSE,common,Utilities,56166541795.176414,13712000000,5.826966118700316,1837000000,-5243000000,,36664000000,345910740.96
LNG,"Cheniere Energy, Inc.",NYSE,common,Industrial Services,55373869205.49716,19632000000,24.442190669371197,5315000000,2791000000,,26556000000,374075651.52000004
ALAB,"Astera Labs, Inc.",NASDAQ,common,Electronic Technology,55307050514.554955,852525000,115.12654873955941,219134000,276676000,,44413000,1418474458.4
F,Ford Motor Company,NYSE,common,Consumer Durables,55150489529.35837,187267000000,1.229782909531223,-8182000000,7280000000,,163296000000,529278622.41
CAH,"Cardinal Health, Inc.",NYSE,common,Distribution Services,54841642063.08433,254232000000,14.223070874985961,1714000000,4525000000,,9948000000,447969622.71999997
LHX,"L3Harris Technologies, Inc.",NYSE,common,Electronic Technology,54140035047.420685,21865000000,2.5322391559202813,1606000000,2808000000,,11967000000,535250595.56
EW,Edwards Lifesciences Corporation,NYSE,common,Health Technology,53634024368.362686,6067600000,11.54701718907988,1060099999.9999999,1433600000,,704400000,217765287.2
NDAQ,"Nasdaq, Inc.",NASDAQ,common,Finance,53471771982.17659,8262000000,11.64864864864865,1788000000,1951000000,,9317000000,180390462.35999998
HONA,Honeywell Aerospace Inc.,NASDAQ,common,Electronic Technology,53184665456.709465,17716000000,,1780000000,,,15886000000,685826119.2
ADSK,"Autodesk, Inc.",NASDAQ,common,Technology Services,52646609233.39071,7200000000,17.801047120418847,1124000000,2729000000,,2724000000,353047168.62
FITB,Fifth Third Bancorp,NYSE,common,Finance,52608837063.17986,12715000000,-4.044977737529242,2522000000,3314000000,,22269000000,304283739.67
STT,State Street Corporation,NYSE,common,Finance,52223550357.610825,21604000000,1.9633754955635265,2943000000,-4086000000,,30471000000,188267834.10000002
CARR,Carrier Global Corporation,NYSE,common,Producer Manufacturing,51998424746.92423,21747000000,-3.2864893711642797,1506000000,1928000000,,12394000000,316722724.52
PYPL,"PayPal Holdings, Inc.",NASDAQ,common,Commercial Services,50643283886.291534,33338000000,4.872754726477712,5233000000,6586000000,,14221000000,363494216
CTVA,"Corteva, Inc.",NYSE,common,Process Industries,50393313469.74783,17401000000,2.9157795126567305,1094000000,629000000,,4875000000,382460581.23
ETR,Entergy Corporation,NYSE,common,Utilities,50326207157.606735,12946686000,8.982021612920848,1773328000,-3298529000,,34627322000,241761197.54999998
ROK,"Rockwell Automation, Inc.",NYSE,common,Producer Manufacturing,50126265094.096756,8343000000,0.9803921568627451,867000000,1504000000,,3613000000,321929542.44
CRDO,Credo Technology Group Holding Ltd,NASDAQ,common,Technology Services,50005911479.22517,1335116000,205.67592009615936,472279000,406996000,,25448000,1411514060.16
BDX,"Becton, Dickinson and Company",NYSE,common,Health Technology,50004771645.29465,21840000000,8.23669342848647,1678000000,2533000000,,16808000000,284830060.98
WAB,Westinghouse Air Brake Technologies Corporation,NYSE,common,Producer Manufacturing,49919911940.6536,11167000000,7.509386733416772,1167000000,1714000000,,6936000000,164414812.8
AMP,"Ameriprise Financial, Inc.",NYSE,common,Finance,49914451705.39723,18922000000,5.485561378080053,3563000000,8222000000,,6532000000,212296799.00000003
AZO,"AutoZone, Inc.",NYSE,common,Retail Trade,49724909051.118256,18938717000,2.425324500434499,2498247000,1633222000,,12631171000,502498494.99
AU,AngloGold Ashanti PLC,NYSE,common,Non-Energy Minerals,49450333367.940895,9893000000.01148,70.77507336409379,2636000000.00306,4232934140.0000005,,1791000000.0054898,188206842.24
DVN,Devon Energy Corporation,NYSE,common,Energy Minerals,49346001658.04141,17126000000,10.014774844221751,2642000000,1517000000,,11893000000,372771347.6
VST,Vistra Corp.,NYSE,common,Utilities,49230969467.98566,16972000000,-12.411622026113434,944000000,2255000000,,19895000000,392444686.88
XEL,Xcel Energy Inc.,NASDAQ,common,Utilities,49096261311.7641,14672000000,8.93970893970894,2018000000,-7692000000,,41611000000,268631377.2
AXON,"Axon Enterprise, Inc.",NASDAQ,common,Electronic Technology,48724574482.304436,2779536000,33.46945008129552,124656000,133192000,,1833475000,647422924.52
RKLB,Rocket Lab Corporation,NASDAQ,common,Electronic Technology,48568113403.42357,601799000,37.95957947246077,-198209000,-371139000,,133691000,1370516488.4
CCEP,Coca-Cola Europacific Partners plc,NASDAQ,common,Consumer Non-Durables,47459743792.953896,23588407745.5191,6.698204949010024,2191698380.06784,2462668900,,13935683700.0908,233351305.92
FERG,Ferguson Enterprises Inc.,NYSE,common,Distribution Services,47430735140.37875,30762000000.0293,3.802935717203492,1856000000.00177,1626597980,,6887000000.02112,352781656.24
XYZ,"Block, Inc.",NYSE,common,Commercial Services,47030387334.423676,24193683000,0.30110625767457166,1305636000,3881840000,,7171312000,339979198.76
HUM,Humana Inc.,NYSE,common,Health Services,46690826690.95687,129711000000,10.10092436190169,1188000000,1949000000,,14247000000,489429652.91999996
EXC,Exelon Corporation,NASDAQ,common,Utilities,46678520529.58814,24258000000,5.341323606044815,2768000000,-1916000000,,53005000000,198025163
MDLN,Medline Inc.,NASDAQ,common,Health Technology,46672116415.13984,28432000000,11.467440310503,1159000000,1546000000,,12640000000,235444662
VTR,"Ventas, Inc.",NYSE,common,Finance,46672068130.373055,5836380000,17.98851971246315,251381000,1441629000,,12979269000,228214074.15
VIK,Viking Holdings Ltd,NYSE,common,Consumer Services,46485110721.652885,6501419000,21.889066912241404,1147570000,1119455000,,5828802000,227068039.35
FLEX,Flex Ltd.,NASDAQ,common,Electronic Technology,46001751250.117805,27914000000,8.139309650176267,880000000,826000000,,5930000000,436542405.6
NTRA,"Natera, Inc.",NASDAQ,common,Health Technology,45543790563.54987,2306113000,35.900645349107876,-208160000,84197000,,238488000,499135598.28
EBAY,eBay Inc.,NASDAQ,common,Retail Trade,45527950917.807846,11141000000,7.777885266518332,2031000000,2624000000,,7130000000,429774537.79
TTWO,"Take-Two Interactive Software, Inc.",NASDAQ,common,Technology Services,45436246490.26347,6656400000,18.155353592729337,-298200000,337500000,,2944700000,447032520
IDXX,"IDEXX Laboratories, Inc.",NASDAQ,common,Health Technology,44950932743.384125,4303702000,10.422003415519265,1059464000,1250594000,,1096081000,293198238.8
ODFL,"Old Dominion Freight Line, Inc.",NASDAQ,common,Transportation,44073651883.89563,5496389000,-5.476034470601791,1023703000,1114770000,,19997000,429386283.3
